Accident.Number,Aircraft.Category,Aircraft.Destroyed,Aircraft.Type,Aircraft.damage,Amateur.Built,Broad.phase.of.flight,Country,Engine.Type,Event.Date,Event.Id,FAR.Description,Fatal.Serious,Fatal.Serious.Rate,Injury.Severity,Investigation.Type,Location,Make,Model,Number.of.Engines,Publication.Date,Purpose.of.flight,Registration.Number,Total.Fatal.Injuries,Total.Minor.Injuries,Total.People,Total.Serious.Injuries,Total.Uninjured,Weather.Condition
CEN19LA317,Airplane,True,PIPER PA28,Destroyed,No,,United States,,2019-09-11,20190911X11037,091,1.0,0.5,Non-Fatal,Accident,"Boca Raton, FL",PIPER,PA28,,26-09-2020,PERSONAL,N2890T,0.0,1.0,2.0,1.0,0.0,VMC
CEN19LA314,Airplane,False,PIPER PA28,Substantial,No,,United States,RECIPROCATING,2019-09-11,20190911X60317,091,0.0,0.0,Non-Fatal,Accident,"Colorado Springs, CO",PIPER,PA28,1.0,28-01-2021,PERSONAL,N8384E,0.0,0.0,2.0,0.0,2.0,VMC
ERA19LA268,Airplane,False,BEECH 35,Substantial,No,,United States,,2019-09-11,20190911X83636,091,2.0,1.0,Non-Fatal,Accident,"St. Augustine, FL",BEECH,35,,26-09-2020,PERSONAL,N5300E,0.0,0.0,2.0,2.0,0.0,VMC
CEN19LA315,Airplane,False,PIPER PA34,Substantial,No,,United States,RECIPROCATING,2019-09-11,20190912X11052,091,0.0,0.0,Non-Fatal,Accident,"Kingman, KS",PIPER,PA34,2.0,26-09-2020,PERSONAL,N328RG,0.0,0.0,1.0,0.0,1.0,VMC
DCA19WA216,Airplane,False,AIRBUS A321,Unknown,No,,Bahamas,TURBO FAN,2019-09-11,20190917X42103,121,0.0,0.0,Non-Fatal,Incident,"Nassau, Bahamas",AIRBUS,A321,2.0,26-09-2020,,N958JB,0.0,0.0,180.0,0.0,180.0,
DCA19WA220,Airplane,False,BOEING 737,Unknown,No,,Spain,,2019-09-11,20191204X31909,NUSC,0.0,,,Incident,"Malaga, Spain",BOEING,737,,26-09-2020,,EI-DYR,0.0,0.0,0.0,0.0,0.0,
DCA19CA223,Airplane,False,BOMBARDIER CL 600 2C10,Minor,No,,United States,,2019-09-11,20200603X55158,121,0.0,0.0,Non-Fatal,Accident,"Chicago OHare, IL",BOMBARDIER,CL 600 2C10,,,,N765SK,0.0,0.0,114.0,0.0,114.0,VMC
GAA19CA544,Airplane,False,CESSNA 172F,Substantial,No,,United States,RECIPROCATING,2019-09-12,20190912X05539,PUBU,0.0,0.0,Non-Fatal,Accident,"Hemet, CA",CESSNA,172F,1.0,26-09-2020,INSTRUCTIONAL,N5229F,0.0,0.0,2.0,0.0,2.0,VMC
GAA19CA542,Airplane,False,CESSNA 172,Substantial,No,,United States,RECIPROCATING,2019-09-12,20190912X11044,091,0.0,0.0,Non-Fatal,Accident,"Phoenix, AZ",CESSNA,172,1.0,26-09-2020,INSTRUCTIONAL,N796WW,0.0,0.0,1.0,0.0,1.0,VMC
GAA19CA543,Airplane,False,CESSNA 150,Substantial,No,,United States,RECIPROCATING,2019-09-12,20190912X15638,091,0.0,0.0,Non-Fatal,Accident,"Memphis, TN",CESSNA,150,1.0,26-09-2020,INSTRUCTIONAL,N21979,0.0,0.0,2.0,0.0,2.0,VMC
ERA19LA269,Airplane,False,MOONEY M20J,Substantial,No,,United States,RECIPROCATING,2019-09-12,20190912X21218,091,2.0,1.0,Non-Fatal,Accident,"Bowie, MD",MOONEY,M20J,1.0,28-01-2021,PERSONAL,N202JB,0.0,0.0,2.0,2.0,0.0,VMC
ERA19LA279,Airplane,False,PIPER PA23,Substantial,No,,United States,RECIPROCATING,2019-09-12,20190912X74625,091,0.0,0.0,Non-Fatal,Accident,"Charlotte Amalie,",PIPER,PA23,2.0,28-01-2021,PERSONAL,N269KW,0.0,0.0,1.0,0.0,1.0,VMC
WPR19WA275,Airplane,False,CESSNA 525,Minor,No,,India,,2019-09-12,20191010X13449,NUSN,0.0,0.0,Non-Fatal,Incident,"Nanded, India",CESSNA,525,,,,VT-BRT,0.0,0.0,8.0,0.0,8.0,
GAA19CA545,Airplane,False,CESSNA P206,Substantial,No,,United States,RECIPROCATING,2019-09-13,20190913X95610,091,0.0,0.0,Non-Fatal,Accident,"Caldwell, ID",CESSNA,P206,1.0,26-09-2020,PERSONAL,N4746F,0.0,0.0,2.0,0.0,2.0,VMC
CEN19LA320,Airplane,False,CIRRUS SR22,Substantial,No,,United States,RECIPROCATING,2019-09-13,20190915X91550,091,2.0,1.0,Non-Fatal,Accident,"Hoagland, IN",CIRRUS,SR22,1.0,06-05-2021,PERSONAL,N578SP,0.0,0.0,2.0,2.0,0.0,IMC
ERA19CA291,Airplane,False,BEECH 55,Substantial,No,,United States,RECIPROCATING,2019-09-13,20200212X20909,091,0.0,0.0,Non-Fatal,Accident,"Sebring, FL",BEECH,55,2.0,26-09-2020,PERSONAL,N854T,0.0,0.0,2.0,0.0,2.0,VMC
GAA19CA546,Airplane,False,MOONEY M20M,Substantial,No,,United States,RECIPROCATING,2019-09-14,20190914X20733,091,0.0,0.0,Non-Fatal,Accident,"Chandler, AZ",MOONEY,M20M,1.0,26-09-2020,INSTRUCTIONAL,N1085W,0.0,0.0,2.0,0.0,2.0,VMC
WPR19LA259,Airplane,False,PIPER PA28,Substantial,No,,United States,RECIPROCATING,2019-09-14,20190914X53757,091,0.0,0.0,Non-Fatal,Accident,"Marana, AZ",PIPER,PA28,1.0,26-09-2020,INSTRUCTIONAL,N4403Z,0.0,0.0,3.0,0.0,3.0,VMC
CEN19LA331,Airplane,False,CIRRUS SR20,Substantial,No,,United States,RECIPROCATING,2019-09-14,20190915X92010,091,0.0,0.0,Non-Fatal,Accident,"Orange, TX",CIRRUS,SR20,1.0,26-09-2020,PERSONAL,N200Z,0.0,0.0,2.0,0.0,2.0,VMC
ENG19WA035,Airplane,False,BOEING B777 200ER,Unknown,No,,Pakistan,TURBO FAN,2019-09-15,20190923X85858,UNK,0.0,,,Incident,"Lahore, Pakistan, Pakistan",BOEING,B777 200ER,2.0,26-09-2020,,AP-BGK,0.0,0.0,0.0,0.0,0.0,
ERA19WA271,Airplane,True,PIPER PA31,Destroyed,No,,Colombia,,2019-09-15,20190916X14304,NUSN,7.0,0.7777777777777778,Fatal,Accident,"Popayan, Colombia",PIPER,PA31,,26-09-2020,,HK-5229,7.0,2.0,9.0,0.0,0.0,
GAA19CA549,Airplane,False,CESSNA L19,Substantial,No,,United States,RECIPROCATING,2019-09-15,20190916X23902,091,0.0,0.0,Non-Fatal,Accident,"Kennett, MO",CESSNA,L19,1.0,26-09-2020,PERSONAL,N4584N,0.0,0.0,2.0,0.0,2.0,VMC
CEN19TA321,Airplane,True,PIPER PA46,Destroyed,No,,United States,RECIPROCATING,2019-09-15,20190916X82539,091,0.0,0.0,Non-Fatal,Accident,"Gulf of Mexico,",PIPER,PA46,1.0,28-01-2021,PERSONAL,N218MW,0.0,0.0,1.0,0.0,1.0,VMC
GAA19CA551,Airplane,False,PIPER PA 12,Substantial,No,,United States,RECIPROCATING,2019-09-15,20190917X44914,091,0.0,0.0,Non-Fatal,Accident,"Healy, AK",PIPER,PA 12,1.0,26-09-2020,PERSONAL,N4315M,0.0,0.0,2.0,0.0,2.0,VMC
GAA19CA555,Airplane,False,CESSNA 175,Substantial,No,,United States,RECIPROCATING,2019-09-15,20190918X63903,091,0.0,0.0,Non-Fatal,Accident,"Toklat, AK",CESSNA,175,1.0,26-09-2020,PERSONAL,N6837E,0.0,1.0,1.0,0.0,0.0,
GAA19WA574,Airplane,True,CIRRUS SR22,Destroyed,No,,Spain,,2019-09-15,20191001X90823,NUSN,2.0,1.0,Fatal,Accident,"Pedreguer, Spain",CIRRUS,SR22,,26-09-2020,,F-HAMP,2.0,0.0,2.0,0.0,0.0,
GAA19CA554,Airplane,False,PIPER PA32R,Substantial,No,,United States,RECIPROCATING,2019-09-16,20190917X81400,091,0.0,0.0,Non-Fatal,Accident,"Owasso, OK",PIPER,PA32R,1.0,26-09-2020,PERSONAL,N6887J,0.0,0.0,2.0,0.0,2.0,VMC
ENG19IA034,Airplane,False,AIRBUS A220,Unknown,No,,France,TURBO FAN,2019-09-16,20190917X92718,NUSC,0.0,0.0,Non-Fatal,Incident,"Cote-d'Or, France",AIRBUS,A220,2.0,26-09-2020,,HB-JCA,0.0,0.0,77.0,0.0,77.0,
GAA19CA552,Airplane,False,MAULE M 6-235,Substantial,No,,United States,RECIPROCATING,2019-09-17,20190917X60952,091,0.0,0.0,Non-Fatal,Accident,"Palmer, AK",MAULE,M 6-235,1.0,26-09-2020,PERSONAL,N88DK,0.0,0.0,1.0,0.0,1.0,VMC
ERA19LA274,Airplane,False,SOCATA TB9,Substantial,No,,United States,RECIPROCATING,2019-09-17,20190917X91309,091,1.0,0.5,Non-Fatal,Accident,"Fort Meade, MD",SOCATA,TB9,1.0,26-09-2020,INSTRUCTIONAL,N2824R,0.0,0.0,2.0,1.0,1.0,VMC
GAA19CA556,Airplane,False,CESSNA 152,Substantial,No,,United States,RECIPROCATING,2019-09-17,20190918X55228,091,0.0,0.0,Non-Fatal,Accident,"Naples, FL",CESSNA,152,1.0,26-09-2020,INSTRUCTIONAL,N472TC,0.0,0.0,1.0,0.0,1.0,VMC
GAA19CA584,Airplane,False,PIPER PA18,Substantial,No,,United States,RECIPROCATING,2019-09-17,20190919X42144,091,0.0,0.0,Non-Fatal,Accident,"New Meadows, ID",PIPER,PA18,1.0,26-09-2020,INSTRUCTIONAL,N6741L,0.0,0.0,2.0,0.0,2.0,VMC
CEN19FA323,Airplane,True,BEECH V35,Destroyed,No,,United States,RECIPROCATING,2019-09-18,20190918X85320,091,1.0,1.0,Fatal,Accident,"London, OH",BEECH,V35,1.0,10-06-2021,PERSONAL,N5438U,1.0,0.0,1.0,0.0,0.0,VMC
GAA19CA566,Airplane,False,CESSNA 152,Substantial,No,,United States,RECIPROCATING,2019-09-18,20190924X61612,091,0.0,0.0,Non-Fatal,Accident,"Denton, TX",CESSNA,152,1.0,26-09-2020,INSTRUCTIONAL,N93069,0.0,0.0,1.0,0.0,1.0,VMC
WPR19FA263,Airplane,True,CESSNA 182,Destroyed,No,,United States,RECIPROCATING,2019-09-19,20190919X05306,091,2.0,1.0,Fatal,Accident,"Nixon, NV",CESSNA,182,1.0,26-09-2020,PERSONAL,N1891X,2.0,0.0,2.0,0.0,0.0,VMC
WPR19FA262,Airplane,True,CESSNA 177,Destroyed,No,,United States,RECIPROCATING,2019-09-19,20190919X65015,091,1.0,0.5,Fatal,Accident,"Torrance, CA",CESSNA,177,1.0,07-12-2021,OTHER WORK USE,N2323Y,1.0,1.0,2.0,0.0,0.0,VMC
ERA19TA278,Airplane,False,CESSNA 208,Substantial,No,,United States,TURBO PROP,2019-09-20,20190920X52540,091,0.0,0.0,Non-Fatal,Accident,"Pepperell, MA",CESSNA,208,1.0,28-01-2021,SKYDIVING,N895SF,0.0,0.0,2.0,0.0,2.0,VMC
GAA19CA562,Airplane,False,DE HAVILLAND BEAVER DHC 2 MK.1,Substantial,No,,United States,RECIPROCATING,2019-09-20,20190922X10702,091,0.0,0.0,Non-Fatal,Accident,"Kotzebue, AK",DE HAVILLAND,BEAVER DHC 2 MK.1,1.0,26-09-2020,OTHER WORK USE,N67112,0.0,0.0,1.0,0.0,1.0,VMC
GAA19CA559,Airplane,False,PIPER PA60,Substantial,No,,United States,RECIPROCATING,2019-09-20,20190923X20308,091,0.0,0.0,Non-Fatal,Accident,"Sedona, AZ",PIPER,PA60,2.0,26-09-2020,PERSONAL,N700NJ,0.0,0.0,4.0,0.0,4.0,VMC
WPR19WA264,Airplane,True,MOONEY M20J,Destroyed,No,,Australia,,2019-09-20,20190923X24705,NUSN,2.0,1.0,Fatal,Accident,"Coffs Harbour, Australia",MOONEY,M20J,,26-09-2020,,VH-DJU,2.0,0.0,2.0,0.0,0.0,
CEN19FA325,Airplane,True,CESSNA A185,Destroyed,No,,United States,RECIPROCATING,2019-09-21,20190921X12124,091,2.0,1.0,Fatal,Accident,"Conroe, TX",CESSNA,A185,,14-12-2021,PERSONAL,C-GOZJ,2.0,0.0,2.0,0.0,0.0,VMC
GAA19WA561,Airplane,True,MOONEY M20K,Destroyed,No,,Italy,,2019-09-21,20190925X93026,NUSN,1.0,0.25,Fatal,Accident,"Orio al Serio, Italy",MOONEY,M20K,,26-09-2020,,D-EISE,1.0,3.0,4.0,0.0,0.0,
GAA19WA589,Airplane,False,CESSNA 172,Substantial,No,,Croatia,,2019-09-21,20191023X92857,NUSN,0.0,0.0,Non-Fatal,Accident,"Baska, Krk Island, Croatia",CESSNA,172,,26-09-2020,,9A-DMG,0.0,0.0,1.0,0.0,1.0,
